,Date,Period,EpexHourly,SpotPrice,SystemPrice,ImbalanceVolume,Temp,NextSystemPrice
6872,29/08/2019,9,37.78,30.85,27.61,93.8867,16.7,15.05
6873,29/08/2019,10,37.78,24.44,15.05,-76.171,16.7,15.0
6874,29/08/2019,11,45.0,36.15,15.0,-326.5195,16.7,15.05
6875,29/08/2019,12,45.0,40.9,15.05,-277.0603,16.7,15.05
6876,29/08/2019,13,48.39,33.55,15.05,-186.4507,16.7,15.06
6877,29/08/2019,14,48.39,36.53,15.06,-157.9739,16.7,15.05
6878,29/08/2019,15,49.88,37.18,15.05,-269.6009,16.7,15.05
6879,29/08/2019,16,49.88,37.96,15.05,-302.5635,16.7,53.5
6880,29/08/2019,17,47.0,43.96,53.5,128.4565,16.7,20.51
6881,29/08/2019,18,47.0,34.07,20.51,-33.7666,16.7,55.0
6882,29/08/2019,19,44.42,34.1,55.0,65.9343,16.7,15.05
6883,29/08/2019,20,44.42,32.57,15.05,-286.4295,16.7,20.52
6884,29/08/2019,21,37.3,37.89,20.52,-26.1109,16.7,48.75
6885,29/08/2019,22,37.3,32.0,48.75,14.2668,16.7,42.75
6886,29/08/2019,23,35.08,29.14,42.75,23.8784,16.7,20.57
6887,29/08/2019,24,35.08,27.73,20.57,-194.742,16.7,20.62
6888,29/08/2019,25,33.31,27.4,20.62,-61.283,16.7,31.09
6889,29/08/2019,26,33.31,25.02,31.09,9.308,16.7,20.65
6890,29/08/2019,27,32.58,24.12,20.65,-87.4219,16.7,17.5
6891,29/08/2019,28,32.58,25.97,17.5,-183.3082,16.7,17.3
6892,29/08/2019,29,33.0,27.91,17.3,-233.6763,16.7,17.7
6893,29/08/2019,30,33.0,32.25,17.7,-98.8818,16.7,35.09
6894,29/08/2019,31,38.96,40.98,35.09,141.619,16.7,41.95
6895,29/08/2019,32,38.96,46.13,41.95,285.6657,16.7,46.76
6896,29/08/2019,33,44.84,36.49,46.76,47.2616,16.7,18.05
6897,29/08/2019,34,44.84,41.75,18.05,-133.9804,16.7,18.05
6898,29/08/2019,35,47.23,34.64,18.05,-284.1677,16.7,18.15
6899,29/08/2019,36,47.23,34.74,18.15,-83.6989,16.7,18.09
6900,29/08/2019,37,46.98,25.29,18.09,-334.1501,16.7,18.17
6901,29/08/2019,38,46.98,43.63,18.17,-268.2957,16.7,18.26
6902,29/08/2019,39,45.26,40.23,18.26,-203.8262,16.7,55.58037
6903,29/08/2019,40,45.26,43.79,55.58037,123.8456,16.7,55.29007
6904,29/08/2019,41,39.92,44.81,55.29007,106.912,16.7,54.38
6905,29/08/2019,42,39.92,36.43,54.38,32.2929,16.7,18.52
6906,29/08/2019,43,33.22,33.64,18.52,-60.7008,16.7,17.71
6907,29/08/2019,44,33.22,37.23,17.71,-486.4537,16.7,18.4
6908,29/08/2019,45,31.93,32.32,18.4,-188.374,16.7,18.5
6909,29/08/2019,46,31.93,28.96,18.5,-34.7883,16.7,10.75
6910,29/08/2019,47,28.98,17.11,10.75,-421.1225,16.7,10.75
6911,29/08/2019,48,28.98,10.8,10.75,-334.9409,16.7,40.0
6912,30/08/2019,1,25.94,17.6,40.0,-2.7374,16.6,-3.25002
6913,30/08/2019,2,25.94,11.63,-3.25002,-90.4024,16.6,-3.25002
6914,30/08/2019,3,23.97,14.94,-3.25002,-11.879,16.6,-3.25002
6915,30/08/2019,4,23.97,6.48,-3.25002,-36.2004,16.6,-2.91248
6916,30/08/2019,5,22.69,-10.81,-2.91248,-4.3925,16.6,-3.25002
6917,30/08/2019,6,22.69,-6.56,-3.25002,-190.3066,16.6,-7.0
6918,30/08/2019,7,26.52,-5.25,-7.0,-313.6252,16.6,-8.3
6919,30/08/2019,8,26.52,-3.37,-8.3,-295.2417,16.6,-3.25002
6920,30/08/2019,9,34.96,14.67,-3.25002,-246.0851,16.6,-3.25002
6921,30/08/2019,10,34.96,30.03,-3.25002,-248.2919,16.6,-3.25002
6922,30/08/2019,11,45.0,38.25,-3.25002,-223.6736,16.6,41.92
6923,30/08/2019,12,45.0,34.18,41.92,117.4478,16.6,15.2
6924,30/08/2019,13,44.72,22.94,15.2,-81.027,16.6,15.2
6925,30/08/2019,14,44.72,27.21,15.2,-191.599,16.6,5.02
6926,30/08/2019,15,42.81,25.26,5.02,-326.4867,16.6,5.0
6927,30/08/2019,16,42.81,18.45,5.0,-185.553,16.6,17.73
6928,30/08/2019,17,38.46,12.78,17.73,-268.8571,16.6,15.55
6929,30/08/2019,18,38.46,11.63,15.55,-331.5826,16.6,15.55
6930,30/08/2019,19,35.51,16.87,15.55,-372.92,16.6,15.56
6931,30/08/2019,20,35.51,21.74,15.56,-378.991,16.6,38.41
6932,30/08/2019,21,32.17,28.93,38.41,13.5188,16.6,38.41
6933,30/08/2019,22,32.17,28.37,38.41,23.0204,16.6,35.68
6934,30/08/2019,23,31.61,29.59,35.68,1.1861,16.6,35.68
6935,30/08/2019,24,31.61,29.6,35.68,107.7608,16.6,35.68
6936,30/08/2019,25,31.33,32.91,35.68,46.4549,16.6,35.68
6937,30/08/2019,26,31.33,31.64,35.68,121.8464,16.6,35.68
6938,30/08/2019,27,31.78,31.27,35.68,70.0993,16.6,28.66
6939,30/08/2019,28,31.78,29.05,28.66,85.1071,16.6,15.75
6940,30/08/2019,29,32.14,21.46,15.75,-99.5335,16.6,15.75
6941,30/08/2019,30,32.14,26.18,15.75,-89.8431,16.6,15.7
6942,30/08/2019,31,38.51,22.62,15.7,-156.6642,16.6,8.5
6943,30/08/2019,32,38.51,29.77,8.5,-268.8913,16.6,8.5
6944,30/08/2019,33,46.95,32.43,8.5,-331.1227,16.6,39.9
6945,30/08/2019,34,46.95,53.68,39.9,205.5641,16.6,63.0
6946,30/08/2019,35,48.67,54.15,63.0,333.8853,16.6,65.0
6947,30/08/2019,36,48.67,55.24,65.0,869.6574,16.6,65.0
6948,30/08/2019,37,48.81,58.57,65.0,644.0803,16.6,65.0
6949,30/08/2019,38,48.81,57.11,65.0,584.5102,16.6,63.0
6950,30/08/2019,39,48.04,43.06,63.0,237.1767,16.6,63.0
6951,30/08/2019,40,48.04,48.56,63.0,295.6028,16.6,63.0
6952,30/08/2019,41,44.76,47.39,63.0,384.8733,16.6,60.0
6953,30/08/2019,42,44.76,47.15,60.0,338.2272,16.6,57.0
6954,30/08/2019,43,36.0,40.17,57.0,110.8337,16.6,16.2
6955,30/08/2019,44,36.0,31.34,16.2,-69.0438,16.6,16.21
6956,30/08/2019,45,34.9,24.14,16.21,-118.3423,16.6,15.72
6957,30/08/2019,46,34.9,18.62,15.72,-557.6166,16.6,32.8
6958,30/08/2019,47,30.32,44.67,32.8,-28.1211,16.6,32.8
6959,30/08/2019,48,30.32,37.24,32.8,-82.8306,16.6,54.85
6960,31/08/2019,1,27.15,39.22,54.85,67.2219,16.5,31.86
6961,31/08/2019,2,27.15,31.11,31.86,45.7365,16.5,24.58
6962,31/08/2019,3,23.48,28.79,24.58,-8.5074,16.5,24.27
6963,31/08/2019,4,23.48,25.71,24.27,-45.0958,16.5,54.85
6964,31/08/2019,5,22.77,37.21,54.85,204.7414,16.5,24.64
6965,31/08/2019,6,22.77,42.92,24.64,-6.8251,16.5,54.85
6966,31/08/2019,7,20.5,38.87,54.85,254.1141,16.5,29.9
6967,31/08/2019,8,20.5,32.55,29.9,38.1794,16.5,0.0
6968,31/08/2019,9,23.22,20.55,0.0,-98.0196,16.5,-11.21
6969,31/08/2019,10,23.22,28.37,-11.21,-143.3818,16.5,20.13013
6970,31/08/2019,11,24.45,22.9,20.13013,-3.8308,16.5,31.4
6971,31/08/2019,12,24.45,29.13,31.4,95.0698,16.5,21.41
6972,31/08/2019,13,29.97,2.11,21.41,-133.0098,16.5,54.75
6973,31/08/2019,14,29.97,7.45,54.75,226.8147,16.5,-50.0
6974,31/08/2019,15,31.53,3.57,-50.0,-323.7018,16.5,0.0
6975,31/08/2019,16,31.53,26.99,0.0,-10.0151,16.5,-3.75
6976,31/08/2019,17,32.05,25.69,-3.75,-655.3733,16.5,45.0
6977,31/08/2019,18,32.05,24.45,45.0,-165.7326,16.5,45.0
6978,31/08/2019,19,34.5,31.8,45.0,-123.0217,16.5,26.44
6979,31/08/2019,20,34.5,28.77,26.44,-111.8899,16.5,25.38
6980,31/08/2019,21,37.19,17.45,25.38,-246.6128,16.5,0.0
6981,31/08/2019,22,37.19,7.12,0.0,-598.5211,16.5,0.0
6982,31/08/2019,23,33.43,-1.89,0.0,-705.01,16.5,0.0
6983,31/08/2019,24,33.43,-5.59,0.0,-836.507,16.5,0.0
6984,31/08/2019,25,30.43,-1.0,0.0,-806.2556,16.5,12.17
6985,31/08/2019,26,30.43,-3.46,12.17,-679.8104,16.5,18.6
6986,31/08/2019,27,26.3,-1.13,18.6,-790.4955,16.5,18.6
6987,31/08/2019,28,26.3,5.09,18.6,-1051.5241,16.5,18.19005
6988,31/08/2019,29,27.93,5.69,18.19005,-1126.4592,16.5,10.5
6989,31/08/2019,30,27.93,5.89,10.5,-1074.1691,16.5,-0.05
6990,31/08/2019,31,30.47,17.78,-0.05,-1268.6183,16.5,-0.04014
6991,31/08/2019,32,30.47,21.51,-0.04014,-1244.9935,16.5,-5.0
6992,31/08/2019,33,38.03,19.3,-5.0,-895.4824,16.5,0.0
6993,31/08/2019,34,38.03,21.74,0.0,-850.0211,16.5,-65.93
6994,31/08/2019,35,45.2,20.73,-65.93,-826.1419,16.5,12.07215
6995,31/08/2019,36,45.2,28.3,12.07215,-497.5214,16.5,13.0
6996,31/08/2019,37,49.0,27.74,13.0,-258.8007,16.5,55.45
6997,31/08/2019,38,49.0,33.93,55.45,2.9103,16.5,33.28
6998,31/08/2019,39,52.44,39.46,33.28,-423.3403,16.5,35.55
6999,31/08/2019,40,52.44,37.21,35.55,-218.8004,16.5,37.22
7000,31/08/2019,41,48.52,41.95,37.22,-125.7311,16.5,55.0
7001,31/08/2019,42,48.52,33.31,55.0,35.1179,16.5,16.0
7002,31/08/2019,43,35.1,30.07,16.0,-354.0881,16.5,12.0
7003,31/08/2019,44,35.1,29.77,12.0,-645.7629,16.5,8.5
7004,31/08/2019,45,34.09,32.17,8.5,-660.4013,16.5,8.5
7005,31/08/2019,46,34.09,27.97,8.5,-930.4669,16.5,21.89
7006,31/08/2019,47,24.87,4.16,21.89,-416.4839,16.5,19.5
7007,31/08/2019,48,24.87,7.79,19.5,-689.7092,16.5,10.25
7008,01/09/2019,1,24.56,4.44,10.25,-946.2659,16.4,0.0
7009,01/09/2019,2,24.56,5.3,0.0,-971.1897,16.4,17.13
7010,01/09/2019,3,23.92,9.8,17.13,-649.139,16.4,17.18
7011,01/09/2019,4,23.92,11.36,17.18,-595.004,16.4,15.22
7012,01/09/2019,5,23.18,8.58,15.22,-468.0769,16.4,14.76
7013,01/09/2019,6,23.18,11.93,14.76,-491.1994,16.4,8.6
7014,01/09/2019,7,23.96,9.99,8.6,-397.5847,16.4,8.6
7015,01/09/2019,8,23.96,12.58,8.6,-449.6125,16.4,10.25
7016,01/09/2019,9,24.57,9.11,10.25,-464.6901,16.4,7.68
7017,01/09/2019,10,24.57,11.88,7.68,-542.2334,16.4,17.83
7018,01/09/2019,11,24.57,14.76,17.83,-718.1915,16.4,21.34
7019,01/09/2019,12,24.57,19.36,21.34,-427.7728,16.4,21.47
7020,01/09/2019,13,24.9,18.82,21.47,-372.0125,16.4,50.9
7021,01/09/2019,14,24.9,36.7,50.9,0.8268,16.4,50.9
7022,01/09/2019,15,28.47,27.98,50.9,65.9416,16.4,50.9
7023,01/09/2019,16,28.47,29.61,50.9,113.8837,16.4,24.67
7024,01/09/2019,17,40.79,31.05,24.67,-427.9827,16.4,24.94
7025,01/09/2019,18,40.79,33.53,24.94,-302.5291,16.4,25.23
7026,01/09/2019,19,42.21,30.14,25.23,-119.9568,16.4,24.59
7027,01/09/2019,20,42.21,28.15,24.59,-189.7732,16.4,24.75
7028,01/09/2019,21,41.45,14.92,24.75,-380.1175,16.4,0.0
7029,01/09/2019,22,41.45,20.33,0.0,-659.7417,16.4,22.47
7030,01/09/2019,23,38.68,27.52,22.47,-436.664,16.4,25.73
7031,01/09/2019,24,38.68,30.67,25.73,-210.9921,16.4,25.02
7032,01/09/2019,25,32.0,26.39,25.02,-154.869,16.4,25.7
7033,01/09/2019,26,32.0,25.68,25.7,-77.0238,16.4,23.43
7034,01/09/2019,27,25.84,23.36,23.43,-279.0333,16.4,23.16
7035,01/09/2019,28,25.84,22.06,23.16,-434.8128,16.4,20.55
7036,01/09/2019,29,25.23,28.37,20.55,-463.65,16.4,20.55
7037,01/09/2019,30,25.23,30.61,20.55,-511.3667,16.4,51.0
7038,01/09/2019,31,29.34,39.27,51.0,19.025,16.4,51.0
7039,01/09/2019,32,29.34,42.73,51.0,1.5678,16.4,51.0
7040,01/09/2019,33,38.0,45.62,51.0,81.7368,16.4,51.5
7041,01/09/2019,34,38.0,51.13,51.5,224.9269,16.4,58.0
7042,01/09/2019,35,43.1,47.68,58.0,367.9094,16.4,58.0
7043,01/09/2019,36,43.1,47.89,58.0,391.7354,16.4,40.0
7044,01/09/2019,37,54.69,49.18,40.0,59.6816,16.4,61.5
7045,01/09/2019,38,54.69,51.92,61.5,171.8629,16.4,48.71
7046,01/09/2019,39,60.0,63.83,48.71,-56.9211,16.4,49.18
7047,01/09/2019,40,60.0,57.48,49.18,-85.4184,16.4,61.5
7048,01/09/2019,41,52.0,54.54,61.5,170.855,16.4,65.0
7049,01/09/2019,42,52.0,36.46,65.0,214.2464,16.4,32.4
7050,01/09/2019,43,37.01,31.28,32.4,4.132,16.4,30.4
7051,01/09/2019,44,37.01,27.76,30.4,-219.5037,16.4,22.2
7052,01/09/2019,45,43.85,27.14,22.2,-373.767,16.4,16.1
7053,01/09/2019,46,43.85,20.46,16.1,-590.4132,16.4,23.6
7054,01/09/2019,47,34.0,24.77,23.6,-315.7803,16.4,23.06
7055,01/09/2019,48,34.0,22.72,23.06,-360.0826,16.4,20.23
7056,02/09/2019,1,28.9,21.88,20.23,-465.8197,16.3,16.5
7057,02/09/2019,2,28.9,20.78,16.5,-658.7271,16.3,16.5
7058,02/09/2019,3,26.0,19.01,16.5,-667.1222,16.3,16.5
7059,02/09/2019,4,26.0,19.15,16.5,-599.6843,16.3,18.52
7060,02/09/2019,5,24.41,23.4,18.52,-466.2094,16.3,19.94
7061,02/09/2019,6,24.41,24.71,19.94,-303.1911,16.3,20.51
7062,02/09/2019,7,26.0,24.66,20.51,-261.1303,16.3,25.9
7063,02/09/2019,8,26.0,39.99,25.9,-97.8596,16.3,29.06
7064,02/09/2019,9,35.29,37.69,29.06,-31.1481,16.3,49.99
7065,02/09/2019,10,35.29,39.08,49.99,55.732,16.3,55.0
7066,02/09/2019,11,42.93,42.03,55.0,78.4684,16.3,55.75
7067,02/09/2019,12,42.93,44.34,55.75,98.9658,16.3,62.2
7068,02/09/2019,13,46.7,37.4,62.2,269.4292,16.3,55.75
7069,02/09/2019,14,46.7,51.38,55.75,33.9655,16.3,15.25
7070,02/09/2019,15,50.68,52.92,15.25,-273.352,16.3,58.0
7071,02/09/2019,16,50.68,48.47,58.0,20.665,16.3,15.8
7072,02/09/2019,17,43.93,37.21,15.8,-62.3389,16.3,15.8
7073,02/09/2019,18,43.93,23.59,15.8,-260.8342,16.3,15.25
7074,02/09/2019,19,38.95,20.08,15.25,-432.1154,16.3,12.31
7075,02/09/2019,20,38.95,14.41,12.31,-1086.1944,16.3,11.0
7076,02/09/2019,21,36.17,16.99,11.0,-1030.8711,16.3,-60.0
7077,02/09/2019,22,36.17,9.95,-60.0,-963.0193,16.3,-58.80681
7078,02/09/2019,23,35.34,10.74,-58.80681,-489.8267,16.3,0.0
7079,02/09/2019,24,35.34,12.02,0.0,-326.8362,16.3,0.0
7080,02/09/2019,25,34.0,34.15,0.0,-38.0068,16.3,10.25
7081,02/09/2019,26,34.0,33.53,10.25,-81.4794,16.3,39.78
7082,02/09/2019,27,33.29,31.54,39.78,373.0742,16.3,37.74
7083,02/09/2019,28,33.29,26.57,37.74,56.6518,16.3,37.67
7084,02/09/2019,29,34.75,10.91,37.67,98.4248,16.3,37.67
7085,02/09/2019,30,34.75,19.85,37.67,51.4751,16.3,12.0
7086,02/09/2019,31,37.78,23.41,12.0,-8.4574,16.3,38.1
7087,02/09/2019,32,37.78,23.7,38.1,42.4096,16.3,12.31
7088,02/09/2019,33,42.0,16.33,12.31,-38.4089,16.3,12.0
7089,02/09/2019,34,42.0,23.94,12.0,-151.6695,16.3,12.0
7090,02/09/2019,35,45.83,37.64,12.0,-316.4415,16.3,13.0
7091,02/09/2019,36,45.83,36.92,13.0,-48.1438,16.3,11.65474
7092,02/09/2019,37,46.05,20.07,11.65474,-161.3412,16.3,12.0
7093,02/09/2019,38,46.05,19.75,12.0,-146.2224,16.3,12.0
7094,02/09/2019,39,43.53,12.74,12.0,-484.4214,16.3,11.0
7095,02/09/2019,40,43.53,16.73,11.0,-307.1408,16.3,11.23461
7096,02/09/2019,41,37.82,22.78,11.23461,-355.5218,16.3,11.0
7097,02/09/2019,42,37.82,23.67,11.0,-315.95,16.3,11.0
7098,02/09/2019,43,32.62,23.12,11.0,-331.0805,16.3,11.0
7099,02/09/2019,44,32.62,11.72,11.0,-430.5051,16.3,-65.82
7100,02/09/2019,45,29.78,30.54,-65.82,-549.5165,16.3,11.0
7101,02/09/2019,46,29.78,32.32,11.0,-631.4736,16.3,-60.0
7102,02/09/2019,47,26.2,-1.83,-60.0,-683.4116,16.3,-58.75
7103,02/09/2019,48,26.2,-5.59,-58.75,-767.501,16.3,-3.5
7104,03/09/2019,1,25.05,-4.2,-3.5,-448.3272,16.2,-3.5
7105,03/09/2019,2,25.05,-2.32,-3.5,-622.0843,16.2,10.0
7106,03/09/2019,3,22.59,7.02,10.0,-204.4606,16.2,22.39
7107,03/09/2019,4,22.59,13.12,22.39,-71.6466,16.2,19.71
7108,03/09/2019,5,22.4,3.34,19.71,-86.3458,16.2,19.49316
7109,03/09/2019,6,22.4,-3.49,19.49316,-163.2687,16.2,-3.5
7110,03/09/2019,7,26.24,0.49,-3.5,-517.0783,16.2,10.5
7111,03/09/2019,8,26.24,5.69,10.5,-346.7,16.2,22.43008
7112,03/09/2019,9,30.16,16.39,22.43008,-243.7615,16.2,48.4
7113,03/09/2019,10,30.16,44.89,48.4,10.5559,16.2,10.5
7114,03/09/2019,11,37.98,38.39,10.5,-335.7732,16.2,48.4
7115,03/09/2019,12,37.98,25.89,48.4,33.5145,16.2,12.05242
7116,03/09/2019,13,38.27,13.67,12.05242,-254.7869,16.2,11.0
7117,03/09/2019,14,38.27,32.2,11.0,-443.4315,16.2,11.0
7118,03/09/2019,15,40.7,15.87,11.0,-388.4045,16.2,40.21004
7119,03/09/2019,16,40.7,26.27,40.21004,80.5101,16.2,13.1
7120,03/09/2019,17,41.54,33.93,13.1,-345.3872,16.2,55.0
7121,03/09/2019,18,41.54,40.34,55.0,14.3234,16.2,20.0
7122,03/09/2019,19,36.0,42.67,20.0,-6.6494,16.2,13.15
7123,03/09/2019,20,36.0,40.43,13.15,-115.3433,16.2,55.0
7124,03/09/2019,21,35.0,37.79,55.0,4.9566,16.2,13.2
7125,03/09/2019,22,35.0,29.13,13.2,-33.2786,16.2,13.2
7126,03/09/2019,23,33.55,42.8,13.2,-80.3541,16.2,48.37528
7127,03/09/2019,24,33.55,41.22,48.37528,28.1839,16.2,54.5
7128,03/09/2019,25,30.83,30.94,54.5,93.5525,16.2,54.5
7129,03/09/2019,26,30.83,28.49,54.5,24.9493,16.2,13.3
7130,03/09/2019,27,29.97,28.22,13.3,-152.4188,16.2,13.3
7131,03/09/2019,28,29.97,29.99,13.3,-341.139,16.2,13.75
7132,03/09/2019,29,31.04,27.72,13.75,-131.1688,16.2,13.75
7133,03/09/2019,30,31.04,28.95,13.75,-59.158,16.2,13.75
7134,03/09/2019,31,37.22,32.09,13.75,-105.6277,16.2,14.0
7135,03/09/2019,32,37.22,35.8,14.0,-34.6607,16.2,13.75
7136,03/09/2019,33,42.09,35.48,13.75,-50.9224,16.2,40.0
7137,03/09/2019,34,42.09,43.99,40.0,7.107,16.2,53.84
7138,03/09/2019,35,47.26,48.73,53.84,212.2165,16.2,54.98
7139,03/09/2019,36,47.26,46.42,54.98,357.2466,16.2,58.5
7140,03/09/2019,37,47.62,44.6,58.5,605.2425,16.2,60.0
7141,03/09/2019,38,47.62,41.72,60.0,570.2647,16.2,58.5
7142,03/09/2019,39,43.0,38.63,58.5,790.1107,16.2,58.5
7143,03/09/2019,40,43.0,36.49,58.5,761.788,16.2,55.0
7144,03/09/2019,41,38.03,34.69,55.0,613.7981,16.2,13.8
7145,03/09/2019,42,38.03,33.69,13.8,-74.8663,16.2,48.0
7146,03/09/2019,43,32.01,38.62,48.0,39.2434,16.2,48.0
7147,03/09/2019,44,32.01,33.07,48.0,35.0598,16.2,49.0
7148,03/09/2019,45,29.26,8.47,49.0,580.5604,16.2,52.7
7149,03/09/2019,46,29.26,3.7,52.7,446.112,16.2,48.0
7150,03/09/2019,47,25.86,45.91,48.0,126.04,16.2,48.0
7151,03/09/2019,48,25.86,38.74,48.0,177.9247,16.2,60.0
7152,04/09/2019,1,24.1,46.92,60.0,627.5371,16.1,59.0
7153,04/09/2019,2,24.1,53.06,59.0,312.3751,16.1,63.0
7154,04/09/2019,3,19.22,50.3,63.0,727.3176,16.1,58.0
7155,04/09/2019,4,19.22,46.98,58.0,729.7736,16.1,58.0
7156,04/09/2019,5,17.27,37.91,58.0,558.3721,16.1,30.01
7157,04/09/2019,6,17.27,32.6,30.01,503.4867,16.1,30.01
7158,04/09/2019,7,20.98,33.61,30.01,332.6345,16.1,30.01
7159,04/09/2019,8,20.98,32.38,30.01,183.8743,16.1,29.21
7160,04/09/2019,9,35.0,38.9,29.21,313.75,16.1,29.86
7161,04/09/2019,10,35.0,57.58,29.86,345.4216,16.1,38.48
7162,04/09/2019,11,40.01,47.1,38.48,59.7094,16.1,40.01
7163,04/09/2019,12,40.01,59.22,40.01,287.9088,16.1,42.0
7164,04/09/2019,13,42.45,37.7,42.0,33.2763,16.1,63.0
7165,04/09/2019,14,42.45,55.06,63.0,610.0402,16.1,54.25
7166,04/09/2019,15,40.43,46.93,54.25,256.059,16.1,59.0
7167,04/09/2019,16,40.43,47.45,59.0,730.979,16.1,59.0
7168,04/09/2019,17,35.65,48.67,59.0,514.7363,16.1,54.25
7169,04/09/2019,18,35.65,44.47,54.25,304.9068,16.1,72.0
7170,04/09/2019,19,30.65,47.68,72.0,438.9035,16.1,53.95
7171,04/09/2019,20,30.65,37.96,53.95,262.6438,16.1,53.0
7172,04/09/2019,21,28.68,25.7,53.0,287.1845,16.1,13.75
7173,04/09/2019,22,28.68,27.22,13.75,-137.7223,16.1,40.0
7174,04/09/2019,23,27.52,21.46,40.0,7.5462,16.1,11.0
7175,04/09/2019,24,27.52,17.49,11.0,-211.1083,16.1,11.11
7176,04/09/2019,25,27.53,21.5,11.11,-140.0808,16.1,6.0
7177,04/09/2019,26,27.53,14.95,6.0,-412.9434,16.1,49.9
7178,04/09/2019,27,27.01,22.49,49.9,76.9575,16.1,6.0
7179,04/09/2019,28,27.01,14.54,6.0,-207.8224,16.1,6.0
7180,04/09/2019,29,26.97,16.37,6.0,-116.7015,16.1,6.0
7181,04/09/2019,30,26.97,20.8,6.0,-130.9557,16.1,6.0
7182,04/09/2019,31,29.61,19.86,6.0,-243.6996,16.1,-3.75
7183,04/09/2019,32,29.61,23.5,-3.75,-503.1639,16.1,6.06
7184,04/09/2019,33,35.0,36.68,6.06,-159.9419,16.1,11.26
7185,04/09/2019,34,35.0,40.59,11.26,-12.2079,16.1,35.0
7186,04/09/2019,35,37.0,33.29,35.0,280.6792,16.1,35.0
7187,04/09/2019,36,37.0,32.45,35.0,332.6126,16.1,37.7
7188,04/09/2019,37,38.01,34.29,37.7,204.8679,16.1,37.7
7189,04/09/2019,38,38.01,36.38,37.7,243.3973,16.1,37.87
7190,04/09/2019,39,35.86,30.78,37.87,342.9865,16.1,50.0
7191,04/09/2019,40,35.86,28.59,50.0,431.2666,16.1,48.0
7192,04/09/2019,41,32.99,39.93,48.0,141.52,16.1,6.51
7193,04/09/2019,42,32.99,34.5,6.51,-176.3649,16.1,48.0
7194,04/09/2019,43,27.1,41.52,48.0,183.8945,16.1,7.45
7195,04/09/2019,44,27.1,29.2,7.45,-29.0212,16.1,49.0
7196,04/09/2019,45,24.78,41.57,49.0,199.1394,16.1,40.0
7197,04/09/2019,46,24.78,45.04,40.0,-18.0153,16.1,49.0
7198,04/09/2019,47,22.1,3.97,49.0,39.5964,16.1,2.5
7199,04/09/2019,48,22.1,-4.11,2.5,-229.8819,16.1,0.0
7200,05/09/2019,1,20.85,-5.37,0.0,-263.9996,16.0,0.0
7201,05/09/2019,2,20.85,7.29,0.0,-389.5001,16.0,2.5
7202,05/09/2019,3,19.98,8.29,2.5,-126.9831,16.0,22.97
7203,05/09/2019,4,19.98,7.95,22.97,3.6833,16.0,25.68
7204,05/09/2019,5,18.85,2.59,25.68,102.9843,16.0,52.0
7205,05/09/2019,6,18.85,-0.38,52.0,260.3884,16.0,15.48
7206,05/09/2019,7,22.41,-0.41,15.48,-25.9166,16.0,25.31
7207,05/09/2019,8,22.41,3.41,25.31,77.15,16.0,10.67
7208,05/09/2019,9,31.24,22.01,10.67,-64.7583,16.0,27.43
7209,05/09/2019,10,31.24,37.0,27.43,112.5392,16.0,27.96
7210,05/09/2019,11,36.75,35.42,27.96,-148.0557,16.0,53.5
7211,05/09/2019,12,36.75,27.67,53.5,161.3866,16.0,34.16
7212,05/09/2019,13,37.81,30.74,34.16,-17.5878,16.0,69.17214
7213,05/09/2019,14,37.81,61.33,69.17214,255.5532,16.0,60.0
7214,05/09/2019,15,36.06,45.88,60.0,212.2684,16.0,59.0
7215,05/09/2019,16,36.06,32.39,59.0,202.8262,16.0,13.15
7216,05/09/2019,17,34.0,41.85,13.15,-121.6893,16.0,29.45
7217,05/09/2019,18,34.0,22.2,29.45,-80.1175,16.0,40.0
7218,05/09/2019,19,31.9,25.67,40.0,3.6981,16.0,13.16
7219,05/09/2019,20,31.9,29.79,13.16,-125.5843,16.0,23.21
7220,05/09/2019,21,32.59,33.57,23.21,-33.3581,16.0,57.00847
7221,05/09/2019,22,32.59,25.56,57.00847,120.5857,16.0,13.17
7222,05/09/2019,23,31.45,26.34,13.17,-57.6116,16.0,29.05012
7223,05/09/2019,24,31.45,25.1,29.05012,-10.233,16.0,13.2
7224,05/09/2019,25,28.92,41.47,13.2,-44.6943,16.0,28.05013
7225,05/09/2019,26,28.92,36.59,28.05013,-23.9751,16.0,53.8
7226,05/09/2019,27,27.22,34.47,53.8,134.0876,16.0,47.9
7227,05/09/2019,28,27.22,33.78,47.9,87.067,16.0,24.05
7228,05/09/2019,29,29.0,23.09,24.05,-23.472,16.0,13.2
7229,05/09/2019,30,29.0,26.87,13.2,-263.1564,16.0,13.15
7230,05/09/2019,31,36.91,21.06,13.15,-712.1139,16.0,13.2
7231,05/09/2019,32,36.91,17.43,13.2,-509.1862,16.0,6.51
7232,05/09/2019,33,40.6,17.03,6.51,-877.24,16.0,5.1
7233,05/09/2019,34,40.6,27.69,5.1,-913.9344,16.0,13.2
7234,05/09/2019,35,43.2,33.81,13.2,-292.4338,16.0,47.9
7235,05/09/2019,36,43.2,32.88,47.9,187.0453,16.0,59.0
7236,05/09/2019,37,43.32,27.57,59.0,45.0682,16.0,13.2
7237,05/09/2019,38,43.32,31.9,13.2,-22.2004,16.0,13.2
7238,05/09/2019,39,40.91,38.8,13.2,-233.8529,16.0,13.51
7239,05/09/2019,40,40.91,35.48,13.51,-58.14,16.0,100.0
